Date,Open,High,Low,Close,Adj Close,Volume
2018-12-04,11429.820313,11442.190430,11330.440430,11335.320313,11335.320313,83807700
2018-12-05,11204.320313,11266.280273,11177.150391,11200.240234,11200.240234,73386400
2018-12-06,11053.580078,11063.440430,10762.410156,10810.980469,10810.980469,132009900
2018-12-07,10876.339844,10927.370117,10788.089844,10788.089844,10788.089844,100383400
2018-12-10,10726.169922,10757.730469,10585.769531,10622.070313,10622.070313,119543200
2018-12-11,10711.400391,10884.620117,10684.620117,10780.509766,10780.509766,101814600
2018-12-12,10832.040039,10971.120117,10815.509766,10929.429688,10929.429688,103230400
2018-12-13,10978.679688,10988.769531,10887.259766,10924.700195,10924.700195,87998300
2018-12-14,10809.580078,10903.389648,10733.750000,10865.769531,10865.769531,81422700
2018-12-17,10852.990234,10886.799805,10700.620117,10772.200195,10772.200195,85598700
2018-12-18,10744.280273,10841.419922,10714.969727,10740.889648,10740.889648,96287600
2018-12-19,10777.419922,10831.440430,10749.549805,10766.209961,10766.209961,96506200
2018-12-20,10621.179688,10686.370117,10563.440430,10611.099609,10611.099609,122450600
2018-12-21,10573.080078,10654.660156,10512.639648,10633.820313,10633.820313,216162200
2018-12-27,10607.419922,10635.450195,10279.200195,10381.509766,10381.509766,104152600
2018-12-28,10452.019531,10586.799805,10431.379883,10558.959961,10558.959961,52604300
2019-01-02,10477.769531,10612.719727,10386.969727,10580.190430,10580.190430,79626700
2019-01-03,10467.110352,10538.660156,10400.110352,10416.660156,10416.660156,84733800
2019-01-04,10533.940430,10786.339844,10483.900391,10767.690430,10767.690430,95339500
2019-01-07,10814.389648,10814.469727,10681.269531,10747.809570,10747.809570,71151400
2019-01-08,10750.190430,10910.709961,10745.030273,10803.980469,10803.980469,93672200
2019-01-09,10884.750000,10961.919922,10839.089844,10893.320313,10893.320313,96071900
2019-01-10,10843.889648,10927.129883,10788.049805,10921.589844,10921.589844,77255600
2019-01-11,10949.129883,10959.000000,10829.919922,10887.459961,10887.459961,75537200
2019-01-14,10820.849609,10886.230469,10786.750000,10855.910156,10855.910156,65945800
2019-01-15,10962.950195,10994.830078,10812.589844,10891.790039,10891.790039,80197500
2019-01-16,10940.360352,10947.870117,10866.389648,10931.240234,10931.240234,79810600
2019-01-17,10852.500000,10929.299805,10822.250000,10918.620117,10918.620117,79327000
2019-01-18,11001.309570,11216.820313,10993.830078,11205.540039,11205.540039,119133600
2019-01-21,11176.120117,11179.910156,11125.530273,11136.200195,11136.200195,65955200
2019-01-22,11076.980469,11142.219727,11034.549805,11090.110352,11090.110352,73446100
2019-01-23,11043.639648,11135.750000,11007.209961,11071.540039,11071.540039,87752900
2019-01-24,11045.639648,11149.320313,11032.530273,11130.179688,11130.179688,110548100
2019-01-25,11234.049805,11321.620117,11218.349609,11281.790039,11281.790039,99999800
2019-01-28,11233.160156,11275.209961,11196.419922,11210.309570,11210.309570,73121100
2019-01-29,11191.519531,11276.280273,11159.169922,11218.830078,11218.830078,75129000
2019-01-30,11210.679688,11215.209961,11132.379883,11181.660156,11181.660156,73630500
2019-01-31,11257.919922,11311.370117,11051.110352,11173.099609,11173.099609,111945200
2019-02-01,11198.459961,11218.509766,11116.080078,11180.660156,11180.660156,101700800
2019-02-04,11180.419922,11209.309570,11100.339844,11176.580078,11176.580078,74165400
2019-02-05,11178.750000,11371.740234,11177.700195,11367.980469,11367.980469,89418800
2019-02-06,11337.540039,11347.940430,11297.419922,11324.719727,11324.719727,75894800
2019-02-07,11262.969727,11286.459961,11022.019531,11022.019531,11022.019531,108021800
2019-02-08,10991.790039,11045.410156,10863.559570,10906.780273,10906.780273,102300800
2019-02-11,10955.830078,11041.950195,10944.580078,11014.589844,11014.589844,69553100
2019-02-12,11123.429688,11164.379883,11116.860352,11126.080078,11126.080078,74843600
2019-02-13,11174.849609,11217.299805,11125.589844,11167.219727,11167.219727,69772400
2019-02-14,11257.799805,11260.549805,11077.780273,11089.790039,11089.790039,83384200
2019-02-15,11044.799805,11323.049805,11018.950195,11299.799805,11299.799805,105640900
2019-02-18,11287.740234,11318.190430,11256.269531,11299.200195,11299.200195,55484300
2019-02-19,11280.730469,11371.440430,11244.519531,11309.209961,11309.209961,67147500
2019-02-20,11338.740234,11437.469727,11318.740234,11401.969727,11401.969727,71844800
2019-02-21,11448.650391,11454.440430,11392.269531,11423.280273,11423.280273,77779400
2019-02-22,11422.620117,11504.709961,11420.740234,11457.700195,11457.700195,66893800
2019-02-25,11517.759766,11544.309570,11480.490234,11505.389648,11505.389648,69949900
2019-02-26,11446.290039,11556.870117,11441.870117,11540.790039,11540.790039,74034400
2019-02-27,11493.809570,11521.219727,11442.969727,11487.330078,11487.330078,84265200
2019-02-28,11430.799805,11524.990234,11416.080078,11515.639648,11515.639648,84129900
2019-03-01,11584.240234,11676.860352,11583.080078,11601.679688,11601.679688,72715100
2019-03-04,11646.209961,11650.440430,11591.740234,11592.660156,11592.660156,58412600
2019-03-05,11570.969727,11627.780273,11551.450195,11620.740234,11620.740234,63643000
2019-03-06,11593.209961,11652.769531,11565.219727,11587.629883,11587.629883,65204400
2019-03-07,11546.419922,11612.950195,11452.860352,11517.799805,11517.799805,99533100
2019-03-08,11429.769531,11475.549805,11405.209961,11457.839844,11457.839844,81946100
2019-03-11,11497.980469,11550.589844,11462.900391,11543.480469,11543.480469,71575600
2019-03-12,11612.459961,11618.730469,11499.469727,11524.169922,11524.169922,87365300
2019-03-13,11499.320313,11586.900391,11486.740234,11572.410156,11572.410156,78369100
2019-03-14,11573.419922,11635.759766,11541.099609,11587.469727,11587.469727,87594200
2019-03-15,11608.669922,11725.660156,11575.330078,11685.690430,11685.690430,187987500
2019-03-18,11685.540039,11712.360352,11635.879883,11657.059570,11657.059570,91113700
2019-03-19,11672.759766,11823.290039,11652.019531,11788.410156,11788.410156,81542500
2019-03-20,11704.440430,11721.410156,11596.200195,11603.889648,11603.889648,100826500
2019-03-21,11566.870117,11582.540039,11467.790039,11549.959961,11549.959961,91619300
2019-03-22,11578.389648,11623.969727,11356.490234,11364.169922,11364.169922,112187500
2019-03-25,11323.200195,11392.000000,11312.540039,11346.650391,11346.650391,75056300
2019-03-26,11374.179688,11447.129883,11299.799805,11419.480469,11419.480469,79984300
2019-03-27,11439.019531,11502.349609,11368.129883,11419.040039,11419.040039,102107000
2019-03-28,11422.160156,11494.150391,11414.660156,11428.160156,11428.160156,89405300
2019-03-29,11492.089844,11549.419922,11442.120117,11526.040039,11526.040039,89325500
2019-04-01,11617.179688,11706.639648,11612.700195,11681.990234,11681.990234,96979200
2019-04-02,11703.240234,11777.650391,11659.150391,11754.790039,11754.790039,77384300
2019-04-03,11855.400391,11961.360352,11854.209961,11954.400391,11954.400391,93396300
2019-04-04,11924.610352,12029.259766,11916.570313,11988.009766,11988.009766,77816900
2019-04-05,11993.219727,12024.230469,11967.700195,12009.750000,12009.750000,72712300
2019-04-08,11979.730469,11989.589844,11948.259766,11963.400391,11963.400391,63676500
2019-04-09,11927.009766,11988.530273,11850.570313,11850.570313,11850.570313,65890100
2019-04-10,11864.459961,11937.110352,11863.799805,11905.910156,11905.910156,68624100
2019-04-11,11914.509766,11963.429688,11846.599609,11935.200195,11935.200195,78550400
2019-04-12,11912.580078,12031.150391,11889.990234,11999.929688,11999.929688,92887200
2019-04-15,12011.110352,12029.980469,11983.330078,12020.280273,12020.280273,65121600
2019-04-16,12026.740234,12116.250000,12025.660156,12101.320313,12101.320313,83377900
2019-04-17,12100.440430,12195.000000,12086.889648,12153.070313,12153.070313,102282300
2019-04-18,12138.139648,12243.629883,12100.000000,12222.389648,12222.389648,108852300
2019-04-23,12224.320313,12251.809570,12182.980469,12235.509766,12235.509766,77350700
2019-04-24,12232.990234,12349.830078,12223.980469,12313.160156,12313.160156,106440300
2019-04-25,12304.530273,12321.790039,12236.139648,12282.599609,12282.599609,96274900
2019-04-26,12284.459961,12323.639648,12259.759766,12315.179688,12315.179688,90044700
2019-04-29,12308.980469,12376.059570,12266.339844,12328.019531,12328.019531,70678500
2019-04-30,12313.969727,12345.309570,12281.719727,12344.080078,12344.080078,82443700
2019-05-02,12349.099609,12402.870117,12303.959961,12345.419922,12345.419922,96355900
2019-05-03,12345.320313,12435.669922,12344.230469,12412.750000,12412.750000,79121200
2019-05-06,12171.900391,12298.660156,12135.419922,12286.879883,12286.879883,88426500
2019-05-07,12298.709961,12319.049805,12056.799805,12092.740234,12092.740234,109809200
2019-05-08,12110.870117,12208.480469,12063.740234,12179.929688,12179.929688,101037000
2019-05-09,12098.019531,12125.959961,11957.309570,11973.919922,11973.919922,109425400
2019-05-10,12105.280273,12140.610352,12009.750000,12059.830078,12059.830078,142098700
2019-05-13,12044.099609,12052.929688,11844.469727,11876.650391,11876.650391,110572100
2019-05-14,11908.769531,11991.830078,11897.929688,11991.620117,11991.620117,106200000
2019-05-15,12018.450195,12099.570313,11862.209961,12099.570313,12099.570313,125835700
2019-05-16,12077.360352,12310.370117,12030.299805,12310.370117,12310.370117,109001200
2019-05-17,12252.679688,12270.889648,12150.330078,12238.940430,12238.940430,104474100
2019-05-20,12226.849609,12246.500000,11993.910156,12041.290039,12041.290039,105412700
2019-05-21,12111.799805,12178.250000,12066.900391,12143.469727,12143.469727,90829900
2019-05-22,12141.459961,12211.030273,12055.500000,12168.740234,12168.740234,87115400
2019-05-23,12064.290039,12082.750000,11926.339844,11952.410156,11952.410156,118104500
2019-05-24,12027.309570,12082.049805,11990.790039,12011.040039,12011.040039,82359600
2019-05-27,12077.879883,12124.549805,12050.490234,12071.179688,12071.179688,43767900
2019-05-28,12100.389648,12113.309570,11992.410156,12027.049805,12027.049805,121297400
2019-05-29,11906.019531,11927.639648,11828.750000,11837.809570,11837.809570,90848600
2019-05-30,11885.070313,11924.660156,11858.290039,11902.080078,11902.080078,47889500
2019-05-31,11742.209961,11755.120117,11662.070313,11726.839844,11726.839844,98490800
2019-06-03,11661.120117,11793.629883,11620.639648,11792.809570,11792.809570,104353700
2019-06-04,11716.549805,11987.889648,11713.870117,11971.169922,11971.169922,107666100
2019-06-05,11981.179688,12057.730469,11928.870117,11980.809570,11980.809570,81806600
2019-06-06,11987.919922,12076.950195,11899.820313,11953.139648,11953.139648,89561100
2019-06-07,12003.919922,12096.610352,11987.169922,12045.379883,12045.379883,80549900
2019-06-11,12133.599609,12227.400391,12117.339844,12155.809570,12155.809570,95140700
2019-06-12,12093.980469,12132.280273,12068.110352,12115.679688,12115.679688,69957400
2019-06-13,12095.209961,12201.780273,12079.599609,12169.049805,12169.049805,69172100
2019-06-14,12124.360352,12136.650391,12049.759766,12096.400391,12096.400391,70037500
2019-06-17,12112.469727,12124.679688,12059.919922,12085.820313,12085.820313,84991300
2019-06-18,12069.370117,12358.000000,11987.549805,12331.750000,12331.750000,153990400
2019-06-19,12321.429688,12346.700195,12291.190430,12308.530273,12308.530273,104190600
2019-06-20,12409.580078,12438.370117,12355.389648,12355.389648,12355.389648,95166000
2019-06-21,12351.980469,12425.200195,12316.410156,12339.919922,12339.919922,210689700
2019-06-24,12308.110352,12341.559570,12250.709961,12274.570313,12274.570313,89756300
2019-06-25,12226.879883,12284.570313,12213.410156,12228.440430,12228.440430,73907200
2019-06-26,12210.519531,12315.839844,12189.490234,12245.320313,12245.320313,87524700
2019-06-27,12308.259766,12334.570313,12209.339844,12271.030273,12271.030273,85035600
2019-06-28,12302.769531,12408.219727,12297.629883,12398.799805,12398.799805,99449300
2019-07-01,12616.339844,12619.679688,12519.299805,12521.379883,12521.379883,93740000
2019-07-02,12546.929688,12548.219727,12484.259766,12526.719727,12526.719727,68934500
2019-07-03,12548.299805,12631.809570,12545.790039,12616.240234,12616.240234,70392700
2019-07-04,12644.349609,12656.049805,12616.290039,12629.900391,12629.900391,54651300
2019-07-05,12632.120117,12632.120117,12522.110352,12568.530273,12568.530273,79900200
2019-07-08,12541.179688,12587.440430,12507.719727,12543.509766,12543.509766,91084400
2019-07-09,12436.969727,12477.580078,12364.160156,12436.549805,12436.549805,105796900
2019-07-10,12412.990234,12448.809570,12356.799805,12373.410156,12373.410156,80443400
2019-07-11,12401.019531,12417.929688,12307.339844,12332.120117,12332.120117,78192200
2019-07-12,12318.500000,12354.870117,12304.980469,12323.320313,12323.320313,78381800
2019-07-15,12346.589844,12434.139648,12301.080078,12387.339844,12387.339844,70764100
2019-07-16,12392.190430,12465.190430,12366.969727,12430.969727,12430.969727,75136100
2019-07-17,12429.870117,12453.330078,12324.330078,12341.030273,12341.030273,72857800
2019-07-18,12194.330078,12296.299805,12172.589844,12227.849609,12227.849609,73275500
2019-07-19,12302.639648,12340.110352,12211.669922,12260.070313,12260.070313,77803200
2019-07-22,12243.580078,12346.019531,12236.700195,12289.400391,12289.400391,58508700
2019-07-23,12384.660156,12531.160156,12369.190430,12490.740234,12490.740234,94402100
2019-07-24,12510.519531,12550.339844,12476.549805,12522.889648,12522.889648,93206200
2019-07-25,12576.019531,12599.929688,12299.099609,12362.099609,12362.099609,115937000
2019-07-26,12363.860352,12428.049805,12356.150391,12419.900391,12419.900391,71108800
2019-07-29,12398.290039,12473.969727,12387.580078,12417.469727,12417.469727,64309600
2019-07-30,12398.240234,12404.509766,12115.280273,12147.240234,12147.240234,114710200
2019-07-31,12149.089844,12226.490234,12139.030273,12189.040039,12189.040039,91199000
2019-08-01,12134.709961,12254.030273,12129.330078,12253.150391,12253.150391,87758900
2019-08-02,12033.679688,12034.910156,11836.750000,11872.440430,11872.440430,138678400
2019-08-05,11758.440430,11797.519531,11628.570313,11658.509766,11658.509766,113784300
2019-08-06,11690.269531,11748.830078,11567.959961,11567.959961,11567.959961,86220300
2019-08-07,11636.339844,11747.740234,11559.759766,11650.150391,11650.150391,108829300
2019-08-08,11752.959961,11845.410156,11683.990234,11845.410156,11845.410156,101153300
2019-08-09,11806.820313,11865.629883,11674.110352,11693.799805,11693.799805,107173100
2019-08-12,11801.059570,11836.969727,11647.009766,11679.679688,11679.679688,76120900
2019-08-13,11632.849609,11835.879883,11539.629883,11750.129883,11750.129883,116609400
2019-08-14,11758.750000,11759.570313,11459.370117,11492.660156,11492.660156,106028900
2019-08-15,11522.459961,11530.009766,11266.480469,11412.669922,11412.669922,116680900
2019-08-16,11460.650391,11578.839844,11447.339844,11562.740234,11562.740234,114055600
2019-08-19,11679.719727,11759.000000,11625.669922,11715.370117,11715.370117,78455800
2019-08-20,11711.780273,11764.929688,11618.929688,11651.179688,11651.179688,68833300
2019-08-21,11673.660156,11824.660156,11673.370117,11802.849609,11802.849609,62803500
2019-08-22,11756.209961,11853.139648,11715.259766,11747.040039,11747.040039,74446100
2019-08-23,11805.480469,11823.120117,11611.509766,11611.509766,11611.509766,90301100
2019-08-26,11619.660156,11696.780273,11551.990234,11658.040039,11658.040039,54752500
2019-08-27,11638.509766,11778.620117,11616.089844,11730.019531,11730.019531,82363700
2019-08-28,11704.669922,11717.790039,11573.639648,11701.019531,11701.019531,59962600
2019-08-29,11686.839844,11853.910156,11661.730469,11838.879883,11838.879883,72992700
2019-08-30,11850.299805,11989.440430,11845.160156,11939.280273,11939.280273,77686500
2019-09-02,11939.990234,11994.110352,11929.910156,11953.780273,11953.780273,46207600
2019-09-03,11921.940430,11956.690430,11869.280273,11910.860352,11910.860352,66704200
2019-09-04,12043.959961,12078.400391,11999.830078,12025.040039,12025.040039,63323800
2019-09-05,12117.900391,12151.309570,12084.169922,12126.780273,12126.780273,89831600
2019-09-06,12146.000000,12205.099609,12131.290039,12191.730469,12191.730469,80411000
2019-09-09,12210.870117,12245.110352,12189.599609,12226.099609,12226.099609,74246100
2019-09-10,12210.879883,12292.139648,12179.879883,12268.709961,12268.709961,107899800
2019-09-11,12341.839844,12394.280273,12317.610352,12359.070313,12359.070313,90579200
2019-09-12,12399.400391,12471.830078,12311.809570,12410.250000,12410.250000,111214300
2019-09-13,12412.719727,12494.250000,12408.929688,12468.530273,12468.530273,90990500
2019-09-16,12387.679688,12421.250000,12362.980469,12380.309570,12380.309570,80505200
2019-09-17,12370.959961,12392.969727,12303.509766,12372.610352,12372.610352,77784600
2019-09-18,12361.230469,12416.049805,12354.490234,12389.620117,12389.620117,70537600
2019-09-19,12355.919922,12466.780273,12354.830078,12457.700195,12457.700195,81542000
2019-09-20,12462.570313,12490.839844,12418.500000,12468.009766,12468.009766,192994000
2019-09-23,12432.299805,12441.019531,12264.139648,12342.330078,12342.330078,80383600
2019-09-24,12368.959961,12375.309570,12307.150391,12307.150391,12307.150391,60350800
2019-09-25,12250.080078,12261.059570,12141.820313,12234.179688,12234.179688,72631600
2019-09-26,12227.769531,12313.150391,12223.290039,12288.540039,12288.540039,78923300
2019-09-27,12327.790039,12404.469727,12324.709961,12380.940430,12380.940430,66140900
2019-09-30,12367.809570,12441.030273,12346.940430,12428.080078,12428.080078,70129900
2019-10-01,12469.669922,12497.280273,12263.830078,12263.830078,12263.830078,78839200
2019-10-02,12221.740234,12226.860352,11925.250000,11925.250000,11925.250000,95636000
2019-10-04,11958.309570,12012.910156,11878.980469,12012.809570,12012.809570,88134300
2019-10-07,12008.769531,12105.089844,11969.320313,12097.429688,12097.429688,65614000
2019-10-08,12097.889648,12097.940430,11933.019531,11970.200195,11970.200195,80877600
2019-10-09,11973.820313,12165.530273,11953.120117,12094.259766,12094.259766,68812700
2019-10-10,12082.889648,12202.709961,12029.459961,12164.200195,12164.200195,88437900
2019-10-11,12248.879883,12511.650391,12240.940430,12511.650391,12511.650391,100870000
2019-10-14,12468.780273,12495.240234,12387.950195,12486.559570,12486.559570,59086900
2019-10-15,12565.679688,12682.400391,12511.900391,12629.790039,12629.790039,94185500
2019-10-16,12644.179688,12698.370117,12603.830078,12670.110352,12670.110352,99475900
2019-10-17,12655.320313,12814.490234,12647.860352,12654.950195,12654.950195,99302200
2019-10-18,12637.009766,12700.379883,12603.169922,12633.599609,12633.599609,88676100
2019-10-21,12661.929688,12787.349609,12646.280273,12747.959961,12747.959961,80978200
2019-10-22,12757.730469,12791.309570,12730.700195,12754.690430,12754.690430,79430700
2019-10-23,12702.919922,12819.219727,12699.849609,12798.190430,12798.190430,76218700
2019-10-24,12860.629883,12914.240234,12820.669922,12872.099609,12872.099609,84318900
2019-10-25,12886.419922,12895.849609,12834.000000,12894.509766,12894.509766,59800700
2019-10-28,12897.400391,12986.490234,12892.839844,12941.709961,12941.709961,69024100
2019-10-29,12946.339844,12951.879883,12897.339844,12939.620117,12939.620117,76948300
2019-10-30,12929.419922,12944.259766,12830.330078,12910.230469,12910.230469,100397400
2019-10-31,12937.589844,12953.339844,12795.089844,12866.790039,12866.790039,100660900
2019-11-01,12912.089844,12992.070313,12896.719727,12961.049805,12961.049805,65905400
2019-11-04,13022.950195,13171.169922,13019.179688,13136.280273,13136.280273,84782400
2019-11-05,13134.330078,13166.080078,13112.650391,13148.500000,13148.500000,83190400
2019-11-06,13150.940430,13187.660156,13110.910156,13179.889648,13179.889648,80045600
2019-11-07,13258.259766,13300.759766,13227.370117,13289.459961,13289.459961,117100600
2019-11-08,13248.620117,13278.179688,13195.830078,13228.559570,13228.559570,95599200
2019-11-11,13170.179688,13225.620117,13144.089844,13198.370117,13198.370117,72597200
2019-11-12,13243.530273,13308.259766,13214.660156,13283.509766,13283.509766,82741400
2019-11-13,13244.049805,13273.820313,13139.250000,13230.070313,13230.070313,77193800
2019-11-14,13198.330078,13219.299805,13159.690430,13180.230469,13180.230469,81582700
2019-11-15,13261.719727,13261.719727,13172.889648,13241.750000,13241.750000,81039800
2019-11-18,13255.780273,13282.410156,13137.879883,13207.009766,13207.009766,69775200
2019-11-19,13235.280273,13374.269531,13187.910156,13221.120117,13221.120117,68664200
2019-11-20,13127.450195,13182.219727,13071.330078,13158.139648,13158.139648,68735300
2019-11-21,13083.000000,13171.849609,13043.900391,13137.700195,13137.700195,74515800
2019-11-22,13145.769531,13244.570313,13120.629883,13163.879883,13163.879883,74716200
2019-11-25,13247.509766,13268.969727,13210.250000,13246.450195,13246.450195,54920200
2019-11-26,13256.400391,13261.980469,13193.750000,13236.419922,13236.419922,89580100
2019-11-27,13291.089844,13314.919922,13219.429688,13287.070313,13287.070313,67304300
2019-11-28,13247.610352,13259.290039,13215.709961,13245.580078,13245.580078,36771000
2019-11-29,13179.250000,13290.330078,13165.070313,13236.379883,13236.379883,71753700
2019-12-02,13264.929688,13338.250000,12954.500000,12964.679688,12964.679688,105692200
2019-12-03,13039.610352,13086.030273,12927.070313,12989.290039,12989.290039,87003100
2019-12-04,12998.660156,13157.360352,12995.320313,13140.570313,13140.570313,68441900
2019-12-05,13144.379883,13188.639648,13054.799805,13054.799805,13054.799805,54216400
2019-12-06,13087.509766,13171.209961,13055.980469,13166.580078,13166.580078,60141700
2019-12-09,13147.570313,13170.769531,13100.240234,13105.610352,13105.610352,50345100
2019-12-10,13065.830078,13091.709961,12886.549805,13070.719727,13070.719727,80064000
2019-12-11,13075.429688,13169.769531,13042.700195,13146.740234,13146.740234,69220500
2019-12-12,13167.559570,13287.809570,13105.070313,13221.639648,13221.639648,83998800
2019-12-13,13383.259766,13423.410156,13255.549805,13282.719727,13282.719727,106137100
2019-12-16,13349.860352,13425.849609,13338.379883,13407.660156,13407.660156,71200800
2019-12-17,13391.269531,13394.469727,13269.429688,13287.830078,13287.830078,79260500
2019-12-18,13266.349609,13286.000000,13215.879883,13222.160156,13222.160156,71001000
2019-12-19,13226.700195,13248.980469,13140.219727,13211.959961,13211.959961,84018200
2019-12-20,13210.259766,13324.110352,13201.799805,13318.900391,13318.900391,170723200
2019-12-23,13304.769531,13331.860352,13285.549805,13300.980469,13300.980469,56215400
2019-12-27,13338.320313,13381.440430,13311.519531,13337.110352,13337.110352,43758600
2019-12-30,13301.429688,13316.620117,13244.169922,13249.009766,13249.009766,31427400
2020-01-02,13233.709961,13425.030273,13225.160156,13385.929688,13385.929688,75341400
2020-01-03,13266.389648,13282.740234,13120.719727,13219.139648,13219.139648,80793400
2020-01-06,13085.490234,13143.110352,12948.169922,13126.990234,13126.990234,71778600
2020-01-07,13199.589844,13283.879883,13166.400391,13226.830078,13226.830078,78282300
2020-01-08,13140.490234,13334.040039,13106.269531,13320.179688,13320.179688,88178800
2020-01-09,13474.759766,13523.339844,13456.780273,13495.059570,13495.059570,86965600
2020-01-10,13533.459961,13548.200195,13483.309570,13483.309570,13483.309570,77941000
2020-01-13,13521.860352,13529.209961,13404.719727,13451.519531,13451.519531,67208300
2020-01-14,13439.200195,13487.900391,13362.200195,13456.490234,13456.490234,74555400
2020-01-15,13444.950195,13458.910156,13388.480469,13432.299805,13432.299805,72046400
2020-01-16,13463.459961,13492.740234,13382.980469,13429.429688,13429.429688,39611800
2020-01-17,13513.480469,13557.780273,13497.299805,13526.129883,13526.129883,86342800
2020-01-20,13503.830078,13550.830078,13487.209961,13548.940430,13548.940430,52882400
2020-01-21,13456.900391,13560.679688,13443.250000,13555.870117,13555.870117,64630900
2020-01-22,13601.650391,13640.059570,13498.030273,13515.750000,13515.750000,73130700
2020-01-23,13455.900391,13486.139648,13382.230469,13388.419922,13388.419922,90749900
2020-01-24,13512.839844,13604.849609,13510.790039,13576.679688,13576.679688,87986400
2020-01-27,13374.990234,13399.419922,13195.280273,13204.769531,13204.769531,101409200
2020-01-28,13274.009766,13327.120117,13163.360352,13323.690430,13323.690430,91825300
2020-01-29,13316.419922,13371.299805,13296.030273,13345.000000,13345.000000,67876800
2020-01-30,13186.490234,13262.179688,13118.969727,13157.120117,13157.120117,100706100
2020-01-31,13196.799805,13208.469727,12973.700195,12981.969727,12981.969727,106903800
2020-02-03,13033.169922,13077.570313,12987.530273,13045.190430,13045.190430,81389100
2020-02-04,13135.610352,13282.629883,13131.070313,13281.740234,13281.740234,80887400
2020-02-05,13224.269531,13488.580078,13223.139648,13478.330078,13478.330078,108453900
2020-02-06,13570.330078,13606.969727,13533.660156,13574.820313,13574.820313,114567900
2020-02-07,13530.769531,13551.030273,13463.980469,13513.809570,13513.809570,87036900
2020-02-10,13476.000000,13501.740234,13445.410156,13494.030273,13494.030273,60456500
2020-02-11,13604.740234,13668.429688,13557.959961,13627.839844,13627.839844,104753500
2020-02-12,13671.150391,13758.700195,13658.150391,13749.780273,13749.780273,86733300
2020-02-13,13695.929688,13745.429688,13576.959961,13745.429688,13745.429688,92087000
2020-02-14,13756.469727,13788.509766,13728.120117,13744.209961,13744.209961,66314900
2020-02-17,13770.669922,13795.240234,13754.040039,13783.889648,13783.889648,57400100
2020-02-18,13668.940430,13731.389648,13660.450195,13681.190430,13681.190430,82088700
2020-02-19,13751.049805,13789.000000,13710.780273,13789.000000,13789.000000,90192900
2020-02-20,13774.440430,13788.410156,13664.000000,13664.000000,13664.000000,86435200
2020-02-21,13609.940430,13689.230469,13500.500000,13579.330078,13579.330078,108765400
2020-02-24,13231.379883,13236.580078,12982.139648,13035.240234,13035.240234,165148900
2020-02-25,13132.040039,13132.040039,12778.660156,12790.490234,12790.490234,129552500
2020-02-26,12682.160156,12849.169922,12368.049805,12774.879883,12774.879883,163618900
2020-02-27,12526.599609,12593.620117,12211.629883,12367.459961,12367.459961,191240900
2020-02-28,11891.870117,12008.589844,11724.120117,11890.349609,11890.349609,274623700
2020-03-02,12030.269531,12121.599609,11624.629883,11857.870117,11857.870117,207214100
2020-03-03,12013.059570,12272.990234,11906.820313,11985.389648,11985.389648,195936600
2020-03-04,11992.589844,12199.820313,11929.240234,12127.690430,12127.690430,147845700
2020-03-05,12191.410156,12207.769531,11844.879883,11944.719727,11944.719727,148086000
2020-03-06,11694.559570,11769.849609,11447.200195,11541.870117,11541.870117,195038500
2020-03-09,10690.080078,10995.219727,10556.639648,10625.019531,10625.019531,305324300
2020-03-10,10724.980469,11032.290039,10423.900391,10475.490234,10475.490234,267400800
2020-03-11,10601.849609,10761.429688,10390.509766,10438.679688,10438.679688,216708900
2020-03-12,9863.990234,9932.559570,9139.120117,9161.129883,9161.129883,390477000
2020-03-13,9480.780273,9985.740234,9064.679688,9232.080078,9232.080078,325900900
2020-03-16,8728.480469,8967.110352,8255.650391,8742.250000,8742.250000,302202400
2020-03-17,9141.169922,9145.929688,8423.559570,8939.099609,8939.099609,220092600
2020-03-18,8613.349609,8670.410156,8400.179688,8441.709961,8441.709961,207558900
2020-03-19,8495.940430,8668.480469,8257.530273,8610.429688,8610.429688,205539300
2020-03-20,9080.490234,9201.070313,8838.299805,8928.950195,8928.950195,286466000
2020-03-23,8536.330078,9071.139648,8480.280273,8741.150391,8741.150391,197208600
2020-03-24,9242.059570,9700.570313,9102.169922,9700.570313,9700.570313,203840700
2020-03-25,9987.370117,10137.620117,9460.910156,9874.259766,9874.259766,204692500
2020-03-26,9621.240234,10000.959961,9526.169922,10000.959961,10000.959961,160450300
2020-03-27,9793.500000,9886.179688,9541.830078,9632.519531,9632.519531,156138300
2020-03-30,9725.879883,9817.509766,9453.790039,9815.969727,9815.969727,131120200
2020-03-31,9970.790039,10096.419922,9703.879883,9935.839844,9935.839844,151505700
2020-04-01,9610.669922,9686.459961,9498.049805,9544.750000,9544.750000,132862200
2020-04-02,9587.450195,9650.269531,9337.019531,9570.820313,9570.820313,144225800
2020-04-03,9535.269531,9626.719727,9470.200195,9525.769531,9525.769531,116245300
2020-04-06,9889.030273,10097.309570,9841.490234,10075.169922,10075.169922,126692200
2020-04-07,10464.110352,10590.410156,10225.019531,10356.700195,10356.700195,149513100
2020-04-08,10301.559570,10340.790039,10198.219727,10332.889648,10332.889648,102430700
2020-04-09,10490.650391,10649.790039,10311.700195,10564.740234,10564.740234,134477100
2020-04-14,10733.969727,10820.169922,10658.959961,10696.559570,10696.559570,106043700
2020-04-15,10678.190430,10678.190430,10243.110352,10279.759766,10279.759766,133088500
